REQUEST_ID,CLOSURE_TYPE,CLOSURE_REASON,ACTIVITY,END_DATE,CE_UO,ROLE,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=Service closure Request with network responsibility,# ACTIVITY=Service closure Request with BO responsibility,# ACTIVITY=Pending Request for Reservation Closure,# ACTIVITY=Pending Liquidation Request,# ACTIVITY=Request completed with account closure,# ACTIVITY=Request created,# ACTIVITY=Authorization Requested,# ACTIVITY=Evaluating Request (NO registered letter),# ACTIVITY=Network Adjustment Requested,# ACTIVITY=Pending Request for acquittance of heirs,# ACTIVITY=Request deleted,# ACTIVITY=Back-Office Adjustment Requested,# ACTIVITY=Evaluating Request (WITH registered letter),# ACTIVITY=Request completed with customer recovery,# ACTIVITY=Pending Request for Network Information,lead_time
201811000095,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1542371181000,BOC,BACK-OFFICE,262061.0,20.0,37914.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1535506.0
201811000095,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1542371290000,BOC,BACK-OFFICE,1222928.0,960867.0,48381.0,Friday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1535506.0
201811000095,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1542683759000,BOC,BACK-OFFICE,1223037.0,109.0,48490.0,Friday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1535506.0
201811000098,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1542125886000,BOC,BACK-OFFICE,0.0,0.0,39592.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839786.0
201811000098,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1542125941000,BOC,BACK-OFFICE,713894.0,713894.0,62286.0,Tuesday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,839786.0
201811000098,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1542251778000,BOC,BACK-OFFICE,713949.0,55.0,62341.0,Tuesday,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,839786.0
201811000136,Client Recess,1 - Client lost,Request created,1541153503000,BOCSER,APPLICANT,0.0,0.0,40142.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271113.0
201811000136,Client Recess,1 - Client lost,Service closure Request with network responsibility,1541154024000,00076,APPLICANT,289.0,289.0,40431.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1271113.0
201811000136,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542274023000,BOC,BACK-OFFICE,682.0,393.0,40824.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1271113.0
201811000136,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542274093000,BOC,BACK-OFFICE,1120681.0,1119999.0,37623.0,Thursday,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1271113.0
201811000136,Client Recess,1 - Client lost,Pending Liquidation Request,1542424455000,BOC,BACK-OFFICE,1120751.0,70.0,37693.0,Thursday,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1271113.0
201811000161,Client Recess,1 - Client lost,Request created,1541413654000,LUCA,APPLICANT,0.0,0.0,41718.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873758.0
201811000161,Client Recess,1 - Client lost,Service closure Request with network responsibility,1542034363000,00223,APPLICANT,878944.0,878944.0,56662.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1873758.0
201811000161,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542875316000,BOC,BACK-OFFICE,879445.0,501.0,57163.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1873758.0
201811000161,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542875422000,BOC,BACK-OFFICE,1720398.0,840953.0,34116.0,Thursday,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1873758.0
201811000161,Client Recess,1 - Client lost,Pending Liquidation Request,1543028676000,BOC,BACK-OFFICE,1720504.0,106.0,34222.0,Thursday,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1873758.0
201811000164,Porting,missing,Request created,1542212176000,00594,APPLICANT,0.0,0.0,41757.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205992.0
201811000164,Porting,missing,Pending Request for Reservation Closure,1542212349000,SDCTCC,BACK-OFFICE,1057219.0,1057219.0,62176.0,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1205992.0
201811000164,Porting,missing,Pending Liquidation Request,1542360949000,SDCTCC,BACK-OFFICE,1057392.0,173.0,62349.0,Wednesday,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1205992.0
201811000173,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1541163844000,00000,DIRECTOR,0.0,0.0,42268.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528310.0
201811000173,Client Recess,1 - Client lost,Service closure Request with network responsibility,1542372493000,000PL2,APPLICANT,8376.0,8376.0,50644.0,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1528310.0
201811000173,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542372732000,BOC,BACK-OFFICE,1217025.0,1208649.0,49693.0,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1528310.0
201811000173,Client Recess,1 - Client lost,Pending Liquidation Request,1542683778000,BOC,BACK-OFFICE,1217264.0,239.0,49932.0,Friday,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1528310.0
201811000196,Porting,missing,Request created,1541157212000,00875,APPLICANT,0.0,0.0,43963.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044505.0
201811000196,Porting,missing,Pending Request for Network Information,1542034296000,SDCRAP,APPLICANT,49.0,49.0,44012.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1044505.0
201811000196,Porting,missing,Pending Request for Reservation Closure,1542034489000,SDCRAP,BACK-OFFICE,877133.0,877084.0,57096.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1044505.0
201811000196,Porting,missing,Pending Liquidation Request,1542165618000,SDCRAP,BACK-OFFICE,877326.0,193.0,57289.0,Monday,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1044505.0
201811000196,Porting,missing,Back-Office Adjustment Requested,1542201668000,SDCRAP,BACK-OFFICE,1008455.0,131129.0,15618.0,Wednesday,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1044505.0
201811000303,Client Recess,2 - Keep bank account. Same dip,Request created,1541161894000,00557,APPLICANT,0.0,0.0,48566.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570923.0
201811000303,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1541586293000,00080,DIRECTOR,128.0,128.0,48694.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,570923.0
201811000303,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1541586429000,BOC,BACK-OFFICE,424527.0,424399.0,41093.0,Wednesday,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,570923.0
201811000303,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1541732689000,BOC,BACK-OFFICE,424663.0,136.0,41229.0,Wednesday,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,570923.0
201811000314,Inheritance,missing,Request created,1541162380000,00575,APPLICANT,0.0,0.0,49098.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154294.0
201811000314,Inheritance,missing,Service closure Request with network responsibility,1542122999000,missing,APPLICANT,960546.0,960546.0,59244.0,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2154294.0
201811000314,Inheritance,missing,Authorization Requested,1542736934000,00000,DIRECTOR,960701.0,155.0,59399.0,Tuesday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2154294.0
201811000314,Inheritance,missing,Service closure Request with BO responsibility,1542875892000,BOC,BACK-OFFICE,1574636.0,613935.0,68534.0,Tuesday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2154294.0
201811000314,Inheritance,missing,Pending Request for Reservation Closure,1542876129000,BOC,BACK-OFFICE,1713594.0,138958.0,34692.0,Thursday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2154294.0
201811000314,Inheritance,missing,Pending Liquidation Request,1543028685000,BOC,BACK-OFFICE,1713831.0,237.0,34929.0,Thursday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2154294.0
201811000314,Inheritance,missing,Pending Request for acquittance of heirs,1543316592000,BOC,BACK-OFFICE,1866387.0,152556.0,14685.0,Saturday,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2154294.0
201811000316,Bank Recess,1 - Client lost,Request created,1541162507000,SB12,APPLICANT,0.0,0.0,49222.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089429.0
201811000316,Bank Recess,1 - Client lost,Authorization Requested,1542128732000,00226,DIRECTOR,85.0,85.0,49307.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1089429.0
201811000316,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1542128822000,BOC,BACK-OFFICE,966310.0,966225.0,65132.0,Tuesday,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1089429.0
201811000316,Bank Recess,1 - Client lost,Pending Liquidation Request,1542251851000,BOC,BACK-OFFICE,966400.0,90.0,65222.0,Tuesday,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1089429.0
201811000317,Bank Recess,1 - Client lost,Request created,1541162427000,00611,APPLICANT,0.0,0.0,49195.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
201811000330,Inheritance,missing,Request created,1541163563000,00444,APPLICANT,0.0,0.0,50115.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771499.0
201811000330,Inheritance,missing,Authorization Requested,1542122032000,00053,DIRECTOR,248.0,248.0,50363.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2771499.0
201811000330,Inheritance,missing,Network Adjustment Requested,1543420210000,00053,APPLICANT,958717.0,958469.0,58432.0,Tuesday,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2771499.0
201811000330,Inheritance,missing,Service closure Request with BO responsibility,1543590537000,BOC,BACK-OFFICE,2427201.0,1468484.0,58116.0,Friday,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2771499.0
201811000330,Inheritance,missing,Pending Request for Reservation Closure,1543590692000,BOC,BACK-OFFICE,2427375.0,174.0,58290.0,Friday,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2771499.0
201811000330,Inheritance,missing,Pending Liquidation Request,1543893279000,BOC,BACK-OFFICE,2427377.0,2.0,58292.0,Friday,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2771499.0
201811000330,Inheritance,missing,Pending Request for acquittance of heirs,1543934814000,BOC,BACK-OFFICE,2729964.0,302587.0,15279.0,Tuesday,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2771499.0
201811000332,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1542124757000,BOC,BACK-OFFICE,0.0,0.0,50610.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088045.0
201811000332,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1542124981000,BOC,BACK-OFFICE,960947.0,960947.0,61157.0,Tuesday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1088045.0
201811000332,Bank Recess,1 - Client lost,Pending Liquidation Request,1542251855000,BOC,BACK-OFFICE,961171.0,224.0,61381.0,Tuesday,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1088045.0
201811000405,Client Recess,1 - Client lost,Request created,1541604376000,SB96,APPLICANT,0.0,0.0,59156.0,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079467.0
201811000405,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1541605045000,00643,DIRECTOR,20.0,20.0,59176.0,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1079467.0
201811000405,Client Recess,1 - Client lost,Service closure Request with network responsibility,1541605251000,00643,APPLICANT,840.0,820.0,59996.0,Wednesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1079467.0
201811000405,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542373995000,BOC,BACK-OFFICE,895.0,55.0,60051.0,Wednesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1079467.0
201811000405,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542374172000,BOC,BACK-OFFICE,769639.0,768744.0,51195.0,Friday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1079467.0
201811000405,Client Recess,1 - Client lost,Pending Liquidation Request,1542683823000,BOC,BACK-OFFICE,769816.0,177.0,51372.0,Friday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1079467.0
201811000491,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1542120973000,BOC,BACK-OFFICE,0.0,0.0,57323.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131030.0
201811000491,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1542121146000,BOC,BACK-OFFICE,50.0,50.0,57373.0,Tuesday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131030.0
201811000491,Bank Recess,1 - Client lost,Pending Liquidation Request,1542251953000,BOC,BACK-OFFICE,223.0,173.0,57546.0,Tuesday,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,131030.0
201811000582,Client Recess,1 - Client lost,Request created,1541407395000,00753,APPLICANT,0.0,0.0,34954.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534997.0
201811000582,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1542629498000,00613,DIRECTOR,41.0,41.0,34995.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1534997.0
201811000582,Client Recess,1 - Client lost,Service closure Request with network responsibility,1542645916000,00613,APPLICANT,1238545.0,1238504.0,63899.0,Monday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1534997.0
201811000582,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542797703000,BOC,BACK-OFFICE,1238562.0,17.0,63916.0,Monday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1534997.0
201811000582,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542797874000,BOC,BACK-OFFICE,1390349.0,151787.0,42903.0,Wednesday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1534997.0
201811000582,Client Recess,1 - Client lost,Pending Liquidation Request,1542942351000,BOC,BACK-OFFICE,1390520.0,171.0,43074.0,Wednesday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1534997.0
201811000593,Bank Recess,1 - Client lost,Request created,1541408187000,00726,APPLICANT,0.0,0.0,35773.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843800.0
201811000593,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1541408354000,missing,APPLICANT,14.0,14.0,35787.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,843800.0
201811000593,Bank Recess,1 - Client lost,Authorization Requested,1541408599000,00076,DIRECTOR,181.0,167.0,35954.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,843800.0
201811000593,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1542120367000,BOC,BACK-OFFICE,426.0,245.0,36199.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,843800.0
201811000593,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1542120422000,BOC,BACK-OFFICE,712194.0,711768.0,56767.0,Tuesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,843800.0
201811000593,Bank Recess,1 - Client lost,Pending Liquidation Request,1542251973000,BOC,BACK-OFFICE,712249.0,55.0,56822.0,Tuesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,843800.0
201811000602,Client Recess,2 - Keep bank account. Same dip,Request created,1541408608000,00129,APPLICANT,0.0,0.0,36185.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015989.0
201811000602,Client Recess,2 - Keep bank account. Same dip,Service closure Request with network responsibility,1541409253000,missing,APPLICANT,23.0,23.0,36208.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1015989.0
201811000602,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1541409763000,00445,DIRECTOR,668.0,645.0,36853.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1015989.0
201811000602,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1542274249000,BOC,BACK-OFFICE,1178.0,510.0,37363.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1015989.0
201811000602,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1542274319000,BOC,BACK-OFFICE,865664.0,864486.0,37849.0,Thursday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1015989.0
201811000602,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1542424574000,BOC,BACK-OFFICE,865734.0,70.0,37919.0,Thursday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1015989.0
201811000623,Client Recess,2 - Keep bank account. Same dip,Request created,1541427549000,00356,APPLICANT,0.0,0.0,55109.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514846.0
201811000623,Client Recess,2 - Keep bank account. Same dip,Service closure Request with network responsibility,1541427618000,missing,APPLICANT,40.0,40.0,55149.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1514846.0
201811000623,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1541431238000,00695,DIRECTOR,109.0,69.0,55218.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1514846.0
201811000623,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1542797115000,BOC,BACK-OFFICE,3729.0,3620.0,58838.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1514846.0
201811000623,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1542797151000,BOC,BACK-OFFICE,1369606.0,1365877.0,42315.0,Wednesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1514846.0
201811000623,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1542942355000,BOC,BACK-OFFICE,1369642.0,36.0,42351.0,Wednesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1514846.0
201811000646,Client Recess,1 - Client lost,Request created,1541410661000,00138,APPLICANT,0.0,0.0,38141.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Evaluating Request (WITH registered letter),1541410873000,00567,DIRECTOR,120.0,120.0,38261.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Service closure Request with network responsibility,1541411140000,00567,APPLICANT,481.0,361.0,38622.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542795852000,BOC,BACK-OFFICE,599.0,118.0,38740.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Network Adjustment Requested,1542798420000,00567,APPLICANT,1385311.0,1384712.0,41052.0,Wednesday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1543315636000,BOC,BACK-OFFICE,1387879.0,2568.0,43620.0,Wednesday,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1543315859000,BOC,BACK-OFFICE,1905095.0,517216.0,42436.0,Tuesday,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2050245.0
201811000646,Client Recess,1 - Client lost,Pending Liquidation Request,1543460786000,BOC,BACK-OFFICE,1905318.0,223.0,42659.0,Tuesday,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,2050245.0
201811000657,Bank Recess,1 - Client lost,Request created,1541433125000,00403,APPLICANT,0.0,0.0,60694.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
201811000667,Client Recess,2 - Keep bank account. Same dip,Request created,1541411632000,00495,APPLICANT,0.0,0.0,39218.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876254.0
201811000667,Client Recess,2 - Keep bank account. Same dip,Service closure Request with network responsibility,1541411790000,missing,APPLICANT,14.0,14.0,39232.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1876254.0
201811000667,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1541414377000,00448,DIRECTOR,172.0,158.0,39390.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1876254.0
201811000667,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1542965974000,BOC,BACK-OFFICE,2759.0,2587.0,41977.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1876254.0
201811000667,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1542966042000,BOC,BACK-OFFICE,1554356.0,1551597.0,38374.0,Friday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1876254.0
201811000667,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1543287872000,BOC,BACK-OFFICE,1554424.0,68.0,38442.0,Friday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1876254.0
201811000717,Bank Recess,1 - Client lost,Request created,1541413658000,00608,APPLICANT,0.0,0.0,40974.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298437.0
201811000717,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1541414123000,missing,APPLICANT,284.0,284.0,41258.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1298437.0
201811000717,Bank Recess,1 - Client lost,Authorization Requested,1541496323000,00621,DIRECTOR,749.0,465.0,41723.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1298437.0
201811000717,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1542040499000,BOC,BACK-OFFICE,82949.0,82200.0,37523.0,Tuesday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1298437.0
201811000717,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1542040730000,BOC,BACK-OFFICE,627125.0,544176.0,63299.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1298437.0
201811000717,Bank Recess,1 - Client lost,Pending Liquidation Request,1542165698000,BOC,BACK-OFFICE,627356.0,231.0,63530.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1298437.0
201811000717,Bank Recess,1 - Client lost,Back-Office Adjustment Requested,1542711811000,BOC,BACK-OFFICE,752324.0,124968.0,15698.0,Wednesday,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1298437.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Request created,1541413740000,SB60,APPLICANT,0.0,0.0,41308.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5187521.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Service closure Request with network responsibility,1541413937000,missing,APPLICANT,32.0,32.0,41340.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5187521.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1541434000000,00617,DIRECTOR,229.0,197.0,41537.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5187521.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1542386642000,BOC,BACK-OFFICE,20292.0,20063.0,61600.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5187521.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1542386656000,BOC,BACK-OFFICE,972934.0,952642.0,63842.0,Friday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5187521.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1546570957000,BOC,BACK-OFFICE,972948.0,14.0,63856.0,Friday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5187521.0
201811000722,Client Recess,2 - Keep bank account. Same dip,Back-Office Adjustment Requested,1546601229000,BOC,BACK-OFFICE,5157249.0,4184301.0,14557.0,Friday,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5187521.0
201811000765,Client Recess,2 - Keep bank account. Same dip,Request created,1541415274000,00287,APPLICANT,0.0,0.0,42665.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0
201811000794,Client Recess,1 - Client lost,Request created,1541416195000,00708,APPLICANT,0.0,0.0,43721.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835887.0
201811000794,Client Recess,1 - Client lost,Evaluating Request (WITH registered letter),1541423793000,00000,DIRECTOR,74.0,74.0,43795.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,835887.0
201811000794,Client Recess,1 - Client lost,Service closure Request with network responsibility,1541429477000,00000,APPLICANT,13304.0,13230.0,57025.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,835887.0
201811000794,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542122459000,BOC,BACK-OFFICE,13356.0,52.0,57077.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,835887.0
201811000794,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542122581000,BOC,BACK-OFFICE,706338.0,692982.0,58859.0,Tuesday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,835887.0
201811000794,Client Recess,1 - Client lost,Pending Liquidation Request,1542252008000,BOC,BACK-OFFICE,706460.0,122.0,58981.0,Tuesday,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,835887.0
201811000800,Client Recess,1 - Client lost,Request created,1541416363000,00572,APPLICANT,0.0,0.0,43893.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749412.0
201811000800,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1541418079000,00445,DIRECTOR,70.0,70.0,43963.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,749412.0
201811000800,Client Recess,1 - Client lost,Service closure Request with network responsibility,1541516471000,00445,APPLICANT,99841.0,99771.0,57334.0,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,749412.0
201811000800,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1542025103000,BOC,BACK-OFFICE,100178.0,337.0,57671.0,Tuesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,749412.0
201811000800,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1542025130000,BOC,BACK-OFFICE,608810.0,508632.0,47903.0,Monday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,749412.0
201811000800,Client Recess,1 - Client lost,Pending Liquidation Request,1542165705000,BOC,BACK-OFFICE,608837.0,27.0,47930.0,Monday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,749412.0
201811000804,Client Recess,1 - Client lost,Request created,1541416824000,00623,APPLICANT,0.0,0.0,44200.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008010.0
