,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
21762,1-738448778,2012-05-02T13:34:57+01:00,Accepted,In Progress,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21763,1-738448836,2012-05-02T13:16:07+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
21764,1-738448836,2012-05-02T13:16:36+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
21765,1-738448836,2012-05-02T13:16:43+01:00,Queued,Awaiting Assignment,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21766,1-738448875,2012-05-02T13:17:49+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
21767,1-738448875,2012-05-02T13:18:46+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
21768,1-738448875,2012-05-02T13:18:53+01:00,Queued,Awaiting Assignment,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21769,1-738448897,2012-05-02T13:18:17+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD253,br,Brazil
21770,1-738448897,2012-05-02T13:22:54+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD253,br,Brazil
21771,1-738448897,2012-05-02T13:24:09+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Medium,PROD253,br,Brazil
21772,1-738452111,2012-05-02T12:51:08+01:00,Accepted,In Progress,V3_2,Org line C,G375,Medium,PROD607,se,Sweden
21773,1-738452111,2012-05-02T12:51:16+01:00,Accepted,In Progress,V3_2,Org line C,G375,Medium,PROD607,se,Sweden
21774,1-738452111,2012-05-02T12:53:27+01:00,Queued,Awaiting Assignment,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21775,1-738452363,2012-05-02T13:11:58+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD11,se,Sweden
21776,1-738452423,2012-05-02T13:16:47+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden
21777,1-738452423,2012-05-02T13:17:08+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden
21778,1-738452423,2012-05-02T13:17:40+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD627,se,Sweden
21779,1-738452440,2012-05-02T13:25:17+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden
21780,1-738452440,2012-05-02T13:27:02+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden
21781,1-738452440,2012-05-02T13:51:08+01:00,Queued,Awaiting Assignment,E_10,Org line C,G140 2nd,Medium,PROD627,se,Sweden
21782,1-738452440,2012-05-02T13:52:21+01:00,Accepted,In Progress,E_10,Org line C,G140 2nd,Medium,PROD627,se,Sweden
21783,1-738452469,2012-05-02T13:19:42+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD533,se,Sweden
21784,1-738452469,2012-05-02T13:20:12+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD533,se,Sweden
21785,1-738452469,2012-05-02T13:20:38+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD533,se,Sweden
21786,1-738452469,2012-05-02T13:35:52+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD533,se,Sweden
21787,1-738453955,2012-05-02T13:03:24+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD424,pl,POLAND
21788,1-738453955,2012-05-02T13:03:30+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD424,pl,POLAND
21789,1-738454035,2012-05-02T12:39:09+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD362,se,Sweden
21790,1-738454193,2012-05-02T13:02:13+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD176,se,Sweden
21791,1-738454193,2012-05-02T13:04:31+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD176,se,Sweden
21792,1-738454193,2012-05-02T13:08:03+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G49,Medium,PROD176,se,Sweden
21793,1-738454193,2012-05-02T13:08:04+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G49,Medium,PROD176,se,Sweden
21794,1-738454193,2012-05-02T13:22:16+01:00,Accepted,In Progress,V3_2,Org line C,G49,Medium,PROD176,se,Sweden
21795,1-738454452,2012-05-02T13:11:03+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21796,1-738454452,2012-05-02T13:11:30+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21797,1-738454452,2012-05-02T13:24:36+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
21798,1-738454452,2012-05-02T13:40:07+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
21799,1-738454500,2012-05-02T13:08:53+01:00,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD832,se,Sweden
21800,1-738454506,2012-05-02T13:12:37+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
21801,1-738454506,2012-05-02T13:13:51+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
21802,1-738454506,2012-05-02T13:20:28+01:00,Queued,Awaiting Assignment,E_10,Org line C,G146 2nd,Medium,PROD544,se,Sweden
21803,1-738454506,2012-05-02T13:26:36+01:00,Accepted,In Progress,E_10,Org line C,G146 2nd,Medium,PROD544,se,Sweden
21804,1-738454506,2012-05-02T13:26:41+01:00,Accepted,Assigned,E_10,Org line C,G146 2nd,Medium,PROD544,se,Sweden
21805,1-738454506,2012-05-02T13:29:08+01:00,Accepted,In Progress,E_10,Org line C,G146 2nd,Medium,PROD544,se,Sweden
21806,1-738454506,2012-05-02T13:32:46+01:00,Completed,Resolved,E_10,Org line C,G146 2nd,Medium,PROD544,se,Sweden
21807,1-738454506,2012-05-02T14:19:10+01:00,Accepted,Assigned,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
21808,1-738454571,2012-05-02T13:12:15+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD253,se,Sweden
21809,1-738454571,2012-05-02T13:14:46+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD253,se,Sweden
21810,1-738454571,2012-05-02T13:15:35+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,V13 2nd,Medium,PROD253,se,Sweden
21811,1-738454571,2012-05-02T13:44:17+01:00,Accepted,In Progress,A2_3,Org line A2,V13 2nd,Medium,PROD253,se,Sweden
21812,1-738454698,2012-05-02T13:21:53+01:00,Accepted,In Progress,A2_1,Org line C,D5,Low,PROD236,be,Belgium
21813,1-738454955,2012-05-02T12:36:34+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,in,POLAND
21814,1-738454955,2012-05-02T12:56:26+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,in,POLAND
21815,1-738454955,2012-05-02T13:04:32+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,in,POLAND
21816,1-738454955,2012-05-02T13:04:34+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND
21817,1-738454955,2012-05-02T13:05:09+01:00,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD424,in,POLAND
21818,1-738454955,2012-05-02T13:33:00+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,in,INDIA
21819,1-738455113,2012-05-02T12:46:13+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21820,1-738455392,2012-05-02T12:59:26+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21821,1-738455497,2012-05-02T13:17:02+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
21822,1-738455497,2012-05-02T13:18:49+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
21823,1-738455497,2012-05-02T13:20:45+01:00,Accepted,Wait,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
21824,1-738455599,2012-05-02T13:33:31+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD236,be,Belgium
21825,1-738455599,2012-05-02T13:33:58+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD236,be,Belgium
21826,1-738455603,2012-05-02T13:17:52+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
21827,1-738455603,2012-05-02T13:18:10+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
21828,1-738455603,2012-05-02T13:35:02+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
21829,1-738455727,2012-05-02T13:30:34+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21830,1-738455727,2012-05-02T13:31:46+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21831,1-738455727,2012-05-02T13:43:12+01:00,Accepted,Wait,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21832,1-738455727,2012-05-02T13:44:30+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21833,1-738455727,2012-05-02T13:59:29+01:00,Queued,Awaiting Assignment,E_10,Org line C,G140 2nd,Medium,PROD660,se,Sweden
21834,1-738455929,2012-05-02T12:27:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21835,1-738455929,2012-05-02T12:28:17+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21836,1-738455929,2012-05-02T12:48:31+01:00,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21837,1-738455965,2012-05-02T12:34:11+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD701,us,INDIA
21838,1-738455965,2012-05-02T12:35:22+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD701,us,INDIA
21839,1-738455965,2012-05-02T12:39:02+01:00,Queued,Awaiting Assignment,E_5,Org line C,G92,Low,PROD701,us,INDIA
21840,1-738455965,2012-05-02T13:10:10+01:00,Accepted,In Progress,E_5,Org line C,G92,Low,PROD701,us,INDIA
21841,1-738456001,2012-05-02T12:35:14+01:00,Accepted,In Progress,V3_2,Org line C,C9,Low,PROD562,br,Brazil
21842,1-738456301,2012-05-02T13:02:44+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21843,1-738456418,2012-05-02T13:18:45+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21844,1-738456418,2012-05-02T13:19:04+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21845,1-738456506,2012-05-02T13:59:02+01:00,Accepted,In Progress,V3_2,Org line C,N47,Low,PROD267,us,USA
21846,1-738456506,2012-05-02T13:59:19+01:00,Accepted,In Progress,V3_2,Org line C,N47,Low,PROD267,us,USA
21847,1-738456564,2012-05-02T13:32:09+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD361,se,Sweden
21848,1-738456881,2012-05-02T14:00:33+01:00,Accepted,In Progress,D_1,Org line A2,L40 3rd,High,PROD609,fr,France
21849,1-738456881,2012-05-02T14:02:18+01:00,Accepted,In Progress,D_1,Org line A2,L40 3rd,High,PROD609,fr,France
21850,1-738456928,2012-05-02T12:29:08+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD423,pl,INDIA
21851,1-738457041,2012-05-02T12:37:56+01:00,Accepted,In Progress,V3_2,Org line C,N38,High,PROD415,se,USA
21852,1-738457041,2012-05-02T12:39:15+01:00,Accepted,In Progress,V3_2,Org line C,N38,High,PROD415,se,USA
21853,1-738457041,2012-05-02T12:40:06+01:00,Queued,Awaiting Assignment,,Other,G82,High,PROD415,se,USA
21854,1-738457068,2012-05-02T12:41:27+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
21855,1-738457242,2012-05-02T13:12:22+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD348,us,USA
21856,1-738457242,2012-05-02T13:12:34+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD348,us,USA
21857,1-738457242,2012-05-02T13:15:21+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N45,Medium,PROD348,us,USA
21858,1-738457242,2012-05-02T13:18:42+01:00,Accepted,In Progress,V3_2,Org line C,N45,Medium,PROD348,us,USA
21859,1-738457242,2012-05-02T13:18:57+01:00,Accepted,Wait - User,V3_2,Org line C,N45,Medium,PROD348,us,USA
21860,1-738457257,2012-05-02T13:33:56+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD494,pl,POLAND
21861,1-738457311,2012-05-02T13:08:22+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21862,1-738457311,2012-05-02T13:11:47+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21863,1-738457311,2012-05-02T13:53:01+01:00,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21864,1-738457311,2012-05-02T14:04:16+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21865,1-738457311,2012-05-02T14:05:59+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
21866,1-738457311,2012-05-02T14:12:17+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
21867,1-738457346,2012-05-02T13:23:12+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD434,se,Sweden
21868,1-738457346,2012-05-02T13:23:43+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD434,se,Sweden
21869,1-738457370,2012-05-02T13:17:05+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21870,1-738457370,2012-05-02T13:19:04+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21871,1-738457409,2012-05-02T13:15:25+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD454,us,USA
21872,1-738457431,2012-05-02T13:16:16+01:00,Accepted,In Progress,A2_2,Org line A2,K2 2nd,Medium,PROD805,in,Brazil
21873,1-738457431,2012-05-02T13:23:14+01:00,Accepted,In Progress,A2_2,Org line A2,K2 2nd,Medium,PROD805,in,Brazil
21874,1-738457431,2012-05-02T13:39:10+01:00,Accepted,Wait - User,A2_2,Org line A2,K2 2nd,Medium,PROD805,in,Brazil
21875,1-738457541,2012-05-02T13:26:38+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21876,1-738457621,2012-05-02T13:37:09+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD235,pl,POLAND
21877,1-738457621,2012-05-02T13:37:20+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD235,pl,POLAND
21878,1-738457675,2012-05-02T14:39:00+01:00,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND
21879,1-738457675,2012-05-02T14:39:32+01:00,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND
21880,1-738457675,2012-05-02T14:41:31+01:00,Accepted,Assigned,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND
21881,1-738457675,2012-05-02T14:51:03+01:00,Accepted,In Progress,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND
21882,1-738457675,2012-05-02T15:50:21+01:00,Accepted,Assigned,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND
21883,1-738457695,2012-05-02T13:44:09+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD207,pl,INDIA
21884,1-738457695,2012-05-02T13:46:37+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD207,pl,INDIA
21885,1-738457695,2012-05-02T13:54:27+01:00,Completed,In Call,V3_2,Org line C,G96,Low,PROD207,pl,INDIA
21886,1-738457804,2012-05-02T14:01:34+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden
21887,1-738457804,2012-05-02T14:09:33+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD13,se,Sweden
21888,1-738458013,2012-05-02T12:48:47+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,gb,Belgium
21889,1-738458013,2012-05-02T12:49:42+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,gb,Belgium
21890,1-738458013,2012-05-02T13:33:31+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,gb,Belgium
21891,1-738458013,2012-05-02T13:35:31+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,gb,Brazil
21892,1-738458013,2012-05-02T14:15:17+01:00,Accepted,Wait,A2_1,Org line A2,D4,Medium,PROD235,gb,Brazil
21893,1-738458013,2012-05-02T14:15:29+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,G42 3rd,Medium,PROD235,gb,Brazil
21894,1-738458013,2012-05-02T15:25:11+01:00,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,gb,POLAND
21895,1-738458013,2012-05-02T16:47:30+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,gb,POLAND
21896,1-738458013,2012-05-02T17:56:36+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,gb,Brazil
21897,1-738458013,2012-05-02T18:02:10+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD235,gb,Brazil
21898,1-738458072,2012-05-02T12:51:58+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,POLAND
21899,1-738458221,2012-05-02T13:05:49+01:00,Accepted,In Progress,C_1,Org line C,G56 3rd,Medium,PROD154,in,Sweden
21900,1-738458221,2012-05-02T13:06:10+01:00,Accepted,In Progress,C_1,Org line C,G56 3rd,Medium,PROD154,in,Sweden
21901,1-738458221,2012-05-02T13:12:53+01:00,Queued,Awaiting Assignment,E_10,Org line C,G288 2nd,Medium,PROD154,in,Sweden
21902,1-738458277,2012-05-02T13:32:33+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD214,us,USA
21903,1-738458373,2012-05-02T13:22:32+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD716,se,Sweden
21904,1-738458373,2012-05-02T13:24:04+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD716,se,Sweden
21905,1-738458373,2012-05-02T13:34:42+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD716,se,Sweden
21906,1-738458373,2012-05-02T13:39:38+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD716,se,Sweden
21907,1-738458595,2012-05-02T13:32:01+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21908,1-738458595,2012-05-02T13:32:08+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21909,1-738458633,2012-05-02T13:34:50+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD214,us,USA
21910,1-738458649,2012-05-02T13:41:25+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD453,se,Sweden
21911,1-738458851,2012-05-02T13:53:38+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD505,se,Sweden
21912,1-738462592,2012-05-02T12:44:32+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Low,PROD2,pl,POLAND
21913,1-738462592,2012-05-02T12:48:05+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Low,PROD2,pl,POLAND
21914,1-738462631,2012-05-02T12:48:00+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
21915,1-738462681,2012-05-02T12:52:36+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
21916,1-738462681,2012-05-02T12:53:03+01:00,Queued,Awaiting Assignment,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21917,1-738462681,2012-05-02T12:53:15+01:00,Queued,Awaiting Assignment,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21918,1-738462681,2012-05-02T12:58:51+01:00,Accepted,In Progress,D_1,Org line A2,L38 3rd,Medium,PROD607,se,Sweden
21919,1-738464905,2012-05-02T12:55:38+01:00,Queued,Awaiting Assignment,,Other,V6,Medium,PROD72,be,Belgium
21920,1-738464905,2012-05-02T12:55:48+01:00,Queued,Awaiting Assignment,D_1,Org line A2,G197 2nd,Medium,PROD72,be,Belgium
21921,1-738464905,2012-05-02T12:57:43+01:00,Queued,Awaiting Assignment,D_1,Org line A2,G197 2nd,Medium,PROD72,be,Belgium
21922,1-738464905,2012-05-02T13:41:51+01:00,Accepted,In Progress,D_1,Org line A2,V17 3rd,Medium,PROD72,be,POLAND
21923,1-738464905,2012-05-02T13:42:09+01:00,Queued,Awaiting Assignment,D_1,Org line A2,V18 3rd,Medium,PROD72,be,POLAND
21924,1-738464905,2012-05-02T14:51:55+01:00,Accepted,In Progress,D_1,Org line A2,V18 3rd,Medium,PROD72,be,Sweden
21925,1-738464941,2012-05-02T13:19:14+01:00,Queued,Awaiting Assignment,,Other,V60,Medium,PROD238,se,Sweden
21926,1-738464941,2012-05-02T13:30:44+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G166 2nd,Medium,PROD238,se,Sweden
21927,1-738464951,2012-05-02T13:36:41+01:00,Queued,Awaiting Assignment,,Other,V60,Medium,PROD238,se,Sweden
21928,1-738464951,2012-05-02T13:37:56+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G166 2nd,Medium,PROD238,se,Sweden
21929,1-738465191,2012-05-03T09:39:40+01:00,Queued,Awaiting Assignment,,Other,V60,Medium,PROD238,se,Sweden
21930,1-738465191,2012-05-03T09:42:22+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G166 2nd,Medium,PROD238,se,Sweden
21931,1-738465221,2012-05-03T12:09:30+01:00,Queued,Awaiting Assignment,,Other,V60,Medium,PROD238,se,Sweden
21932,1-738465221,2012-05-03T12:10:56+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G166 2nd,Medium,PROD238,se,Sweden
21933,1-738465511,2012-05-03T16:48:54+01:00,Queued,Awaiting Assignment,,Other,S2,High,PROD606,se,USA
21934,1-738465511,2012-05-03T16:50:21+01:00,Queued,Awaiting Assignment,,Other,S2,High,PROD606,se,USA
21935,1-738465511,2012-05-03T16:53:24+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,High,PROD606,se,USA
21936,1-738465511,2012-05-03T17:38:29+01:00,Accepted,In Progress,E_5,Org line C,G77,High,PROD606,se,INDIA
21937,1-738465732,2012-05-04T11:13:47+01:00,Queued,Awaiting Assignment,,Other,S2,Medium,PROD609,fr,France
21938,1-738465732,2012-05-04T11:15:43+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Medium,PROD609,fr,France
21939,1-738466077,2012-05-02T12:39:18+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD815,se,Sweden
21940,1-738466191,2012-05-02T13:11:15+01:00,Accepted,In Progress,A2_3,Org line A2,G352 2nd,High,PROD545,se,Sweden
21941,1-738466191,2012-05-02T13:11:52+01:00,Accepted,In Progress,A2_3,Org line A2,G352 2nd,High,PROD545,se,Sweden
21942,1-738466335,2012-05-02T13:26:28+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
21943,1-738467927,2012-05-02T12:42:13+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD374,se,Sweden
21944,1-738467927,2012-05-02T12:45:31+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD374,se,Sweden
21945,1-738467927,2012-05-02T12:46:55+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G49,Medium,PROD374,se,Sweden
21946,1-738467927,2012-05-02T12:47:39+01:00,Accepted,In Progress,V3_2,Org line C,G49,Medium,PROD374,se,Sweden
21947,1-738467942,2012-05-02T12:41:32+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD348,pl,INDIA
21948,1-738467971,2012-05-02T12:40:37+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
21949,1-738467971,2012-05-02T12:41:45+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
21950,1-738467971,2012-05-02T12:42:09+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S6,Low,PROD424,br,Brazil
21951,1-738467971,2012-05-02T13:22:35+01:00,Accepted,In Progress,V3_2,Org line B,S6,Low,PROD424,br,Brazil
21952,1-738467971,2012-05-02T20:07:52+01:00,Accepted,Wait - User,V3_2,Org line B,S6,Low,PROD424,br,Brazil
21953,1-738467971,2012-05-03T16:17:38+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S9 2nd,Low,PROD424,br,Brazil
21954,1-738467971,2012-05-03T19:13:19+01:00,Accepted,In Progress,V3_2,Org line B,S9 2nd,Low,PROD424,br,Brazil
21955,1-738468025,2012-05-02T12:59:39+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD655,se,Sweden
21956,1-738468025,2012-05-02T13:03:05+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD655,se,Sweden
21957,1-738468025,2012-05-02T13:04:34+01:00,Queued,Awaiting Assignment,E_6,Org line C,U2 2nd,Medium,PROD655,se,Sweden
21958,1-738468352,2012-05-02T12:51:03+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21959,1-738468352,2012-05-02T12:54:03+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21960,1-738468352,2012-05-02T13:05:36+01:00,Completed,In Call,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
21961,1-738468664,2012-05-02T12:55:07+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
21962,1-738468664,2012-05-02T12:55:14+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
21963,1-738468664,2012-05-02T12:59:25+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
21964,1-738468664,2012-05-02T13:37:20+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Brazil
21965,1-738468664,2012-05-02T13:37:30+01:00,Accepted,Wait - Implementation,V3_2,Org line C,G97,Low,PROD424,pl,Brazil
21966,1-738468664,2012-05-02T15:08:31+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,Brazil
21967,1-738473142,2012-05-02T12:53:16+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD641,se,Sweden
21968,1-738473142,2012-05-02T12:54:53+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD641,se,Sweden
21969,1-738473169,2012-05-02T12:47:40+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD805,in,INDIA
21970,1-738473169,2012-05-02T12:48:05+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD805,in,INDIA
